year,LDPCombined,,YearCalc,...2,kuname,pid,year,name_jp,prewruns,prewwins,run1946,win1946,totcruns,totcwins,legis,yr,ken,kunr,kucode,kucoder,region,prcode,result,inc,party_jp,party_en,party_id,ku_vote,ku_totvote,ku_electorate,ku_voteshare,ku_rank,ku_m,ku_ncand,pr_partyvote,pr_totvote,pr_electorate,pr_voteshare,pr_m,pr_partyseats,pr_rank,pr_ncand,pr_rerank,byelection,bycause,mtentry,mtexit,poptotal,popmale,popfemale,popunder15,popover65,popdid,popdensity,work1st,work2nd,work3rd,depurgee,female,byear,age,exp,limit,totexp,LDPCombined
1983,1,282,1,2072,Chiba 1,12953,1983,<U+59CB><U+95A2><U+4F0A><U+5E73>,0,0,0,0,13,9,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,86676,673359,1172547,0.12872183,6,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1907,76,14000320,18934900,90105544,1
1983,0,283,1,2078,Chiba 1,13368,1983,<U+5C0F><U+5CF6><U+5B5D><U+4E4B>,0,0,0,0,1,0,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+6C11><U+4E3B><U+793E><U+4F1A><U+515A>,DSP,4,92235,673359,1172547,0.13697745,5,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1943,40,9269280,18934900,90105544,0
1983,1,289,1,2101,Chiba 1,14444,1983,<U+5DDD><U+6751><U+7693><U+7AE0>,0,0,0,0,1,0,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,22888,673359,1172547,0.03399078,8,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1926,57,16516617,18934900,90105544,1
1983,0,291,1,2129,Chiba 1,15845,1983,<U+67F4><U+7530><U+7766><U+592B>,0,0,0,0,5,4,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,1,0,<U+5171><U+7523><U+515A>,JCP,5,101287,673359,1172547,0.1504205,3,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1928,55,9437520,18934900,90105544,0
1983,1,297,1,2139,Chiba 1,16720,1983,<U+6CF0><U+9053><U+4E09><U+516B>,0,0,0,0,3,1,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,51468,673359,1172547,0.07643471,7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1945,38,13674796,18934900,90105544,1
1983,1,302,1,2162,Chiba 1,18395,1983,<U+81FC><U+4E95><U+65E5><U+51FA><U+7537>,0,0,0,0,3,2,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,105993,673359,1172547,0.15740935,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1939,44,10036412,18934900,90105544,1
1983,0,308,1,2212,Chiba 1,20335,1983,<U+9CE5><U+5C45><U+4E00><U+96C4>,0,0,0,0,6,5,37,15,Chiba,1,1201,1201.1,Minami Kanto,0,1,1,<U+516C><U+660E><U+515A>,Komeito,3,115920,673359,1172547,0.17215185,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1747991,888779,859212,436451,100706,1445929,0.8272,24273,245156,514613,0,0,1937,46,8420601,18934900,90105544,0
1983,0,313,1,2349,Chiba 2,12445,1983,<U+585A><U+672C><U+9756><U+7950>,0,0,0,0,1,0,37,15,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E>,Independent,10,2341,349827,543293,0.00669188,8,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1941,42,4364539,14516200,56166752,0
1983,1,314,1,2353,Chiba 2,12990,1983,<U+5B87><U+91CE><U+88D5>,0,0,0,0,1,0,37,15,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,20038,349827,543293,0.05727974,6,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1958,26,10062775,14516200,56166752,1
1983,0,317,1,2374,Chiba 2,13400,1983,<U+5C0F><U+5DDD><U+56FD><U+5F66>,0,0,0,0,4,4,37,15,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,73668,349827,543293,0.21058409,3,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1933,50,6281636,14516200,56166752,0
1983,1,321,1,2407,Chiba 2,14006,1983,<U+5C71><U+6751><U+65B0><U+6CBB><U+90CE>2,0,0,0,0,8,7,37,15,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,79588,349827,543293,0.22750674,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1933,50,6909515,14516200,56166752,1
1983,1,325,1,2423,Chiba 2,15741,1983,<U+6797><U+5927><U+5E79>,0,0,0,0,7,4,37,15,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,51824,349827,543293,0.1481418,4,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1922,61,7568423,14516200,56166752,1
1983,1,329,1,2455,Chiba 2,16422,1983,<U+6C34><U+91CE><U+6E05>,0,0,0,0,8,6,37,15,Chiba,2,1202,1202,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,81602,349827,543293,0.23326387,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1925,58,8496128,14516200,56166752,1
1983,0,337,1,2491,Chiba 2,19812,1983,<U+95A2><U+548C><U+592B>,0,0,0,0,1,0,37,15,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,13471,349827,543293,0.03850761,7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1932,51,2696769,14516200,56166752,0
1983,1,341,1,2495,Chiba 2,19962,1983,<U+9752><U+67F3><U+654F><U+592B>,0,0,0,0,1,0,37,15,Chiba,2,1202,1202,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,27295,349827,543293,0.07802428,5,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,766801,379692,387109,179712,76860,236391,0.30829999,79483,94968,196098,0,0,1927,56,9786967,14516200,56166752,1
1983,1,343,1,2517,Chiba 3,10481,1983,<U+4E2D><U+6751><U+6B63><U+4E09><U+90CE>,0,0,0,0,3,3,37,15,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,50552,467440,623821,0.1081465,5,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1934,49,8408577,14202700,76326736,1
1983,0,349,1,2549,Chiba 3,12043,1983,<U+5409><U+6D66><U+5FE0><U+6CBB>,0,0,0,0,6,3,37,15,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+516C><U+660E><U+515A>,Komeito,3,58085,467440,623821,0.12426194,4,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1926,57,7277252,14202700,76326736,0
1983,1,354,1,2593,Chiba 3,14382,1983,<U+5DDD><U+4E0A><U+7D00><U+4E00>,0,0,0,0,1,0,37,15,Chiba,3,1203,1203,Minami Kanto,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,45605,467440,623821,0.09756332,7,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1919,64,10187292,14202700,76326736,1
1983,1,355,1,2621,Chiba 3,16105,1983,<U+68EE><U+7F8E><U+79C0>,0,0,0,0,6,6,37,15,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,58238,467440,623821,0.12458925,3,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1919,64,9616765,14202700,76326736,1
1983,1,359,1,2643,Chiba 3,16567,1983,<U+6C60><U+7530><U+6DF3>,0,0,0,0,3,2,37,15,Chiba,3,1203,1203,Minami Kanto,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,38344,467440,623821,0.08202978,8,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1919,64,8713158,14202700,76326736,1
1983,1,360,1,2649,Chiba 3,16804,1983,<U+6D5C><U+7530><U+5E78><U+4E00>,0,0,0,0,6,5,37,15,Chiba,3,1203,1203,Minami Kanto,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,85327,467440,623821,0.18254107,1,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1928,55,13334176,14202700,76326736,1
1983,0,365,1,2659,Chiba 3,17307,1983,<U+7530><U+4E2D><U+5F18><U+5B50>,0,0,0,0,2,0,37,15,Chiba,3,1203,1203,Minami Kanto,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,18377,467440,623821,0.03931414,9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,1,1944,39,3428390,14202700,76326736,0
1983,1,366,1,2670,Chiba 3,17790,1983,<U+77F3><U+6A4B><U+4E00><U+5F25>,0,0,0,0,4,4,37,15,Chiba,3,1203,1203,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,67008,467440,623821,0.14335102,2,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1922,61,10106347,14202700,76326736,1
1983,0,372,1,2691,Chiba 3,19185,1983,<U+8FBB><U+7530><U+5B9F>,0,0,0,0,3,0,37,15,Chiba,3,1203,1203,Minami Kanto,0,0,0,<U+793E><U+4F1A><U+515A>,JSP,2,45904,467440,623821,0.09820298,6,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,858685,423500,435185,188106,105670,174574,0.2033,86356,121229,215100,0,0,1933,50,5254775,14202700,76326736,0
1983,1,378,1,2725,Chiba 4,11883,1983,<U+53CB><U+7D0D><U+6B66><U+4EBA>,0,0,0,0,4,3,37,15,Chiba,4,1204,1204,Minami Kanto,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,140966,637450,1082669,0.22114048,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1609591,814311,795280,400784,93097,1330573,0.82669997,21704,235264,471787,0,0,1914,69,13801455,20837200,52784592,1
1983,0,380,1,2730,Chiba 4,12126,1983,<U+5409><U+91CE><U+5E78><U+5B50>,0,0,0,0,3,0,37,15,Chiba,4,1204,1204,Minami Kanto,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,62463,637450,1082669,0.09798886,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1609591,814311,795280,400784,93097,1330573,0.82669997,21704,235264,471787,0,1,1925,58,3850097,20837200,52784592,0
1983,0,390,1,2748,Chiba 4,14953,1983,<U+65B0><U+6751><U+52DD><U+96C4>,0,0,0,0,4,4,37,15,Chiba,4,1204,1204,Minami Kanto,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,157658,637450,1082669,0.24732606,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1609591,814311,795280,400784,93097,1330573,0.82669997,21704,235264,471787,0,0,1918,65,12003333,20837200,52784592,0
1983,1,393,1,2756,Chiba 4,15799,1983,<U+67D3><U+8C37><U+8AA0>,0,0,0,0,5,4,37,15,Chiba,4,1204,1204,Minami Kanto,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,134072,637450,1082669,0.21032552,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1609591,814311,795280,400784,93097,1330573,0.82669997,21704,235264,471787,0,0,1918,65,16343659,20837200,52784592,1
1983,0,396,1,2762,Chiba 4,16093,1983,<U+68EE><U+7530><U+666F><U+4E00>,0,0,0,0,4,2,37,15,Chiba,4,1204,1204,Minami Kanto,0,1,0,<U+516C><U+660E><U+515A>,Komeito,3,142291,637450,1082669,0.22321908,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1609591,814311,795280,400784,93097,1330573,0.82669997,21704,235264,471787,0,0,1928,55,6786046,20837200,52784592,0
1983,1,412,1,3146,Ehime 1,12465,1983,<U+5869><U+5D0E><U+6F64>,0,0,0,0,6,6,37,15,Ehime,1,3801,3801,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,88207,247083,425167,0.3569934,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,597228,285390,311838,132920,62183,345916,0.57920003,36217,69071,168109,0,0,1917,66,11464075,14680800,32476268,1
1983,0,419,1,3164,Ehime 1,13877,1983,<U+5C71><U+5D0E><U+5C1A><U+660E>,0,0,0,0,3,0,37,15,Ehime,1,3801,3801,Shikoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,16674,247083,425167,0.0674834,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,597228,285390,311838,132920,62183,345916,0.57920003,36217,69071,168109,0,0,1948,35,1866706,14680800,32476268,0
1983,0,424,1,3200,Ehime 1,17055,1983,<U+6E6F><U+5C71><U+52C7>,0,0,0,0,7,7,37,15,Ehime,1,3801,3801,Shikoku,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,70247,247083,425167,0.28430527,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,1,597228,285390,311838,132920,62183,345916,0.57920003,36217,69071,168109,0,0,1912,71,6955871,14680800,32476268,0
1983,1,425,1,3252,Ehime 1,19831,1983,<U+95A2><U+8C37><U+52DD><U+55E3>,0,0,0,0,4,4,37,15,Ehime,1,3801,3801,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,71955,247083,425167,0.29121793,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,597228,285390,311838,132920,62183,345916,0.57920003,36217,69071,168109,0,0,1938,45,12189615,14680800,32476268,1
1983,1,429,1,3271,Ehime 2,10838,1983,<U+4E95><U+539F><U+5CB8><U+9AD8>,0,0,0,0,12,8,37,15,Ehime,2,3802,3802,Shikoku,0,0,0,<U+81EA><U+6C11><U+515A>,LDP,1,42354,305434,402662,0.13866826,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,553790,264460,289330,121746,70256,209557,0.3784,30588,104720,124249,0,0,1903,80,13741874,14468700,49801804,1
1983,0,430,1,3288,Ehime 2,12731,1983,<U+5927><U+6CB3><U+5185><U+4E00><U+90CE>,0,0,0,0,1,0,37,15,Ehime,2,3802,3802,Shikoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,8614,305434,402662,0.02820249,6,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,553790,264460,289330,121746,70256,209557,0.3784,30588,104720,124249,0,0,1943,40,3566770,14468700,49801804,0
1983,1,436,1,3315,Ehime 2,15373,1983,<U+6751><U+4E0A><U+8AA0><U+4E00><U+90CE>,0,0,0,0,1,0,37,15,Ehime,2,3802,3802,Shikoku,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,51423,305434,402662,0.16836043,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,553790,264460,289330,121746,70256,209557,0.3784,30588,104720,124249,0,0,1952,31,8271884,14468700,49801804,1
1983,1,440,1,3348,Ehime 2,16082,1983,<U+68EE><U+6E05>2,0,0,0,0,5,3,37,15,Ehime,2,3802,3802,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,59174,305434,402662,0.19373744,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,553790,264460,289330,121746,70256,209557,0.3784,30588,104720,124249,0,0,1925,58,7886197,14468700,49801804,1
1983,0,442,1,3383,Ehime 2,18829,1983,<U+85E4><U+7530><U+9AD8><U+654F>,0,0,0,0,8,7,37,15,Ehime,2,3802,3802,Shikoku,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,65174,305434,402662,0.21338161,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,553790,264460,289330,121746,70256,209557,0.3784,30588,104720,124249,0,0,1923,60,7131140,14468700,49801804,0
1983,1,446,1,3398,Ehime 2,19142,1983,<U+8D8A><U+667A><U+4F0A><U+5E73>,0,0,0,0,6,6,37,15,Ehime,2,3802,3802,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,78695,305434,402662,0.25764977,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,553790,264460,289330,121746,70256,209557,0.3784,30588,104720,124249,0,0,1920,63,9203939,14468700,49801804,1
1983,1,450,1,3432,Ehime 3,10898,1983,<U+4ECA><U+4E95><U+52C7>,0,0,0,0,5,5,37,15,Ehime,3,3803,3803,Shikoku,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,59530,210051,274618,0.28340736,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,369627,174661,194966,77414,56279,88206,0.2386,58059,44107,82232,0,0,1919,64,12582393,13273500,35061048,1
1983,0,455,1,3498,Ehime 3,17311,1983,<U+7530><U+4E2D><U+6052><U+5229>,0,0,0,0,6,3,37,15,Ehime,3,3803,3803,Shikoku,0,1,1,<U+793E><U+4F1A><U+515A>,JSP,2,54454,210051,274618,0.2592418,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,369627,174661,194966,77414,56279,88206,0.2386,58059,44107,82232,0,0,1925,58,6189150,13273500,35061048,0
1983,0,459,1,3511,Ehime 3,18070,1983,<U+7A32><U+57A3><U+8C4A><U+5F66>,0,0,0,0,2,0,37,15,Ehime,3,3803,3803,Shikoku,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,4752,210051,274618,0.02262308,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,369627,174661,194966,77414,56279,88206,0.2386,58059,44107,82232,0,0,1948,35,1071930,13273500,35061048,0
1983,1,463,1,3527,Ehime 3,18967,1983,<U+897F><U+7530><U+53F8>,0,0,0,0,4,3,37,15,Ehime,3,3803,3803,Shikoku,0,1,0,<U+81EA><U+6C11><U+515A>,LDP,1,71464,210051,274618,0.34022214,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,369627,174661,194966,77414,56279,88206,0.2386,58059,44107,82232,0,0,1928,55,10164526,13273500,35061048,1
1983,1,467,1,3538,Ehime 3,19864,1983,<U+963F><U+90E8><U+559C><U+5143>,0,0,0,0,8,2,37,15,Ehime,3,3803,3803,Shikoku,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,19851,210051,274618,0.09450562,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,369627,174661,194966,77414,56279,88206,0.2386,58059,44107,82232,0,0,1923,60,5053048,13273500,35061048,1
1983,0,471,1,3600,Fukui 1,11403,1983,<U+5143><U+5C71><U+7AE0><U+4E00><U+90CE>,0,0,0,0,3,0,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,7967,440466,577019,0.01808766,8,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1936,47,2799354,14747400,64732064,0
1983,1,476,1,3646,Fukui 1,14595,1983,<U+5E73><U+6CC9><U+6E09>,0,0,0,0,4,3,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,68923,440466,577019,0.15647746,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1929,54,12367735,14747400,64732064,1
1983,0,480,1,3680,Fukui 1,16228,1983,<U+6A2A><U+624B><U+6587><U+96C4>,0,0,0,0,4,3,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,1,<U+6C11><U+4E3B><U+793E><U+4F1A><U+515A>,DSP,4,59523,440466,577019,0.13513642,4,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1935,48,6956915,14747400,64732064,0
1983,1,482,1,3686,Fukui 1,17193,1983,<U+7267><U+91CE><U+9686><U+5B88>,0,0,0,0,4,2,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,1,<U+81EA><U+6C11><U+515A>,LDP,1,56250,440466,577019,0.12770566,5,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1926,57,9239088,14747400,64732064,1
1983,0,486,1,3697,Fukui 1,17459,1983,<U+7530><U+7551><U+653F><U+4E00><U+90CE>,0,0,0,0,8,2,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+793E><U+4F1A><U+515A>,JSP,2,50320,440466,577019,0.11424264,6,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1924,59,9051139,14747400,64732064,0
1983,1,487,1,3714,Fukui 1,17980,1983,<U+798F><U+7530><U+4E00>,0,0,1,0,15,13,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,106285,440466,577019,0.24130126,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1902,81,9891507,14747400,64732064,1
1983,0,492,1,3748,Fukui 1,19166,1983,<U+8FBB><U+4E00><U+5F66>,0,0,0,0,1,1,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,1,0,<U+7121><U+6240><U+5C5E> (<U+793E>),JSPI,2.5,59654,440466,577019,0.13543384,3,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1924,59,4928137,14747400,64732064,0
1983,1,498,1,3774,Fukui 1,20034,1983,<U+9928><U+5C71><U+4E0D><U+4E8C><U+592B>,0,0,0,0,1,0,37,15,Fukui,1,1801,1801,Hokuriku Shinetsu,0,0,0,<U+7121><U+6240><U+5C5E> (<U+81EA><U+6C11>),LDPI,1.5,31544,440466,577019,0.07161506,7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,808321,391977,416345,178279,99514,293533,0.36309999,46393,170071,213649,0,0,1933,50,9498187,14747400,64732064,1
1983,1,503,1,3875,Fukuoka 1,12898,1983,<U+592A><U+7530><U+8AA0><U+4E00>,0,0,0,0,3,2,37,15,Fukuoka,1,4001,4001,Kyushu,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,136532,862848,1291478,0.15823413,4,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1882172,920787,961385,433275,154093,1398761,0.7432,40488,190796,608070,0,0,1945,38,11665471,17952300,59268624,1
1983,1,509,1,3894,Fukuoka 1,13889,1983,<U+5C71><U+5D0E><U+62D3>,0,0,0,0,6,5,37,15,Fukuoka,1,4001,4001,Kyushu,0,1,1,<U+81EA><U+6C11><U+515A>,LDP,1,142419,862848,1291478,0.16505688,3,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1882172,920787,961385,433275,154093,1398761,0.7432,40488,190796,608070,0,0,1936,47,11876511,17952300,59268624,1
1983,0,517,1,3938,Fukuoka 1,16172,1983,<U+6962><U+5D0E><U+5F25><U+4E4B><U+52A9>,0,0,0,0,9,8,37,15,Fukuoka,1,4001,4001,Kyushu,0,0,1,<U+793E><U+4F1A><U+6C11><U+4E3B><U+9023><U+5408>,SDL,19,114502,862848,1291478,0.1327024,6,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1882172,920787,961385,433275,154093,1398761,0.7432,40488,190796,608070,0,0,1920,63,6748962,17952300,59268624,0
1983,0,521,1,3960,Fukuoka 1,16681,1983,<U+6CB3><U+91CE><U+6B63>,0,0,0,0,12,7,37,15,Fukuoka,1,4001,4001,Kyushu,0,1,0,<U+793E><U+4F1A><U+515A>,JSP,2,145011,862848,1291478,0.16806089,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1882172,920787,961385,433275,154093,1398761,0.7432,40488,190796,608070,0,0,1914,69,8875400,17952300,59268624,0
1983,0,523,1,3962,Fukuoka 1,16741,1983,<U+6D25><U+91CE><U+5609><U+4EE3>,0,0,0,0,1,0,37,15,Fukuoka,1,4001,4001,Kyushu,0,0,0,<U+5171><U+7523><U+515A>,JCP,5,60050,862848,1291478,0.06959511,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1882172,920787,961385,433275,154093,1398761,0.7432,40488,190796,608070,0,1,1937,46,5084459,17952300,59268624,0
1983,0,525,1,3981,Fukuoka 1,17885,1983,<U+795E><U+5D0E><U+6B66><U+6CD5>,0,0,0,0,1,1,37,15,Fukuoka,1,4001,4001,Kyushu,0,1,0,<U+516C><U+660E><U+515A>,Komeito,3,146295,862848,1291478,0.16954898,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,.,0,0,1882172,920787,961385,433275,154093,1398761,0.7432,40488,190796,608070,0,0,1943,40,8293572,17952300,59268624,0
